Id,Url,ImageUrl,ContentCreatedOn,Name,Symbol,CoinName,FullName,Algorithm,ProofType,FullyPremined,TotalCoinSupply,BuiltOn,SmartContractAddress,DecimalPlaces,PreMinedValue,TotalCoinsFreeFloat,SortOrder,Sponsored,Taxonomy,Rating,IsTrading,TotalCoinsMined,BlockNumber,NetHashesPerSecond,BlockReward,BlockTime
5022,/coins/xbot/overview,/media/20073/xbot.png,1428671843,XBOT,XBOT,SocialXbotCoin,SocialXbotCoin (XBOT),Scrypt,PoW/PoS,0,2000000,N/A,N/A,0,N/A,N/A,236,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,0.0,-1.0,0,0.0,0.0
5024,/coins/xc/overview,/media/19956/xc.png,1428671872,XC,XC,X11 Coin,X11 Coin (XC),X11,PoW/PoS,0,5500000,N/A,N/A,0,N/A,N/A,237,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,7541379.8924986,1441162.0,0,0.999988126088466,0.0
5026,/coins/xcr/overview,/media/19710/frac.png,1428671899,XCR,XCR,Crypti,Crypti (XCR),Multiple,PoS,0,0,N/A,N/A,0,N/A,N/A,239,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,100000000.0,0.0,0,0.0,0.0
5027,/coins/xjo/overview,/media/19962/xjo.png,1428671909,XJO,XJO,JouleCoin,JouleCoin (XJO),SHA-256,PoW,0,45000000,N/A,N/A,0,N/A,N/A,240,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,40518911.362088,4841863.0,15840777738862,0.0,0.0
5028,/coins/xlb/overview,/media/19966/xlb.png,1428671921,XLB,XLB,LibertyCoin,LibertyCoin (XLB),X11,PoW/PoS,0,16500000,N/A,N/A,0,N/A,N/A,241,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
5029,/coins/xpm/overview,/media/19970/xpm.png,1428671939,XPM,XPM,PrimeCoin,PrimeCoin (XPM),Multiple,PoW,0,N/A,N/A,N/A,0,N/A,N/A,242,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,26010068.0,0.0,0,0.0,0.0
5032,/coins/xst/overview,/media/20077/xst.png,1428671976,XST,XST,StealthCoin,StealthCoin (XST),X13,PoW/PoS,0,0,N/A,N/A,0,N/A,N/A,243,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,37254686.1791364,3371538.0,0,5.51232824381441,60.0
5033,/coins/xxx/overview,/media/350617/xxx.png,1428671989,XXX,XXX,XXXCoin,XXXCoin (XXX),Scrypt,PoW/PoS,0,50000000,N/A,N/A,0,N/A,N/A,244,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,0.0,0.0,0,0.0,0.0
5034,/coins/yac/overview,/media/19976/yac.png,1428672003,YAC,YAC,YAcCoin,YAcCoin (YAC),Scrypt,PoW,0,2000000000,N/A,N/A,0,N/A,N/A,245,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
5035,/coins/zcc/overview,/media/19979/zcc.png,1428672015,ZCC,ZCC,ZCC Coin,ZCC Coin (ZCC),Scrypt,PoW/PoS,0,1000000000,N/A,N/A,0,N/A,N/A,246,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,177008924.416634,3715079.0,39385,50.0,0.0
5036,/coins/zed/overview,/media/19981/zed.png,1428672028,ZED,ZED,ZedCoins,ZedCoins (ZED),Scrypt,PoW,0,120000000,N/A,N/A,0,N/A,N/A,247,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
5281,/coins/ekn/overview,/media/20270/ekn.png,1430209327,EKN,EKN,Elektron,Elektron (EKN),X13,PoW/PoS,0,3000000,N/A,N/A,0,N/A,N/A,250,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
5283,/coins/xau/overview,/media/20479/xau.png,1430209407,XAU,XAU,XauCoin,XauCoin (XAU),SHA-256,PoW,0,2100000,N/A,N/A,0,N/A,N/A,252,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
5284,/coins/tmc/overview,/media/20451/tmc.png,1430209425,TMC,TMC,TimesCoin,TimesCoin (TMC),N/A,N/A,0,16000000,N/A,N/A,0,N/A,N/A,253,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,0.0,0.0,0,0.0,0.0
5287,/coins/nbt/overview,/media/20363/nbt.png,1430209464,NBT,NBT,NuBits,NuBits (NBT),SHA-256,PoS,0,N/A,N/A,N/A,0,N/A,N/A,256,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,110347386.1498,1794827.0,0,0.0,0.0
5288,/coins/sjcx/overview,/media/20422/sjcx.png,1430209482,SJCX,SJCX,StorjCoin,StorjCoin (SJCX),Counterparty,PoS,0,500000000,N/A,N/A,0,N/A,N/A,257,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,51173144.0,0.0,0,0.0,0.0
5289,/coins/start/overview,/media/19916/start.png,1430209493,START,START,StartCoin,StartCoin (START),X11,PoW,1,N/A,N/A,N/A,0,N/A,N/A,258,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,80320010.0,1678561.0,0,5.0,0.0
5290,/coins/huge/overview,/media/20318/huge.png,1430209505,HUGE,HUGE,BigCoin,BigCoin (HUGE),Blake,PoW,0,164429865,N/A,N/A,0,N/A,N/A,259,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
5293,/coins/maid/overview,/media/352247/maid.png,1430209540,MAID,MAID,MaidSafe Coin,MaidSafe Coin (MAID),N/A,N/A,0,452552412,N/A,N/A,0,N/A,N/A,262,False,"{'Access': 'Permissionless', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Information and Communication', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,452552412.0,0.0,0,0.0,0.0
5294,/coins/007/overview,/media/350595/007.png,1430209551,007,007,007 coin,007 coin (007),Scrypt,PoW,0,989800,N/A,N/A,0,N/A,N/A,263,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
5296,/coins/mona/overview,/media/35309574/mona.png,1430209574,MONA,MONA,MonaCoin,MonaCoin (MONA),Scrypt,PoW,0,105120000,N/A,N/A,0,N/A,N/A,265,False,"{'Access': 'Permissionless', 'FCA': 'Exchange', 'FINMA': 'Payment', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,68194674.8711679,0.0,0,0.0,0.0
5297,/coins/cell/overview,/media/20227/cell.png,1430209587,CELL,CELL,SolarFarm,SolarFarm (CELL),N/A,PoW,1,1000000000,1183,N/A,0,N/A,N/A,266,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,1000000000.0,0.0,0,0.0,0.0
5298,/coins/tek/overview,/media/35651065/tek.png,1430209600,TEK,TEK,TekCoin,TekCoin (TEK),SHA-256,PoW/PoS,0,100000000,N/A,N/A,0,N/A,N/A,267,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
5300,/coins/bay/overview,/media/1383137/bay1.png,1430209627,BAY,BAY,BitBay,BitBay (BAY),PoS,PoS,0,N/A,N/A,N/A,0,N/A,N/A,269,False,"{'Access': 'Permissionless', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Wholesale and Retail Trade', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,1035244151.09159,2803402.0,0,12.4999997764826,64.0
5301,/coins/ntrn/overview,/media/12318281/ntrn.png,1430209639,NTRN,NTRN,Neutron,Neutron (NTRN),SHA-256,PoW/PoS,0,68000000,N/A,N/A,0,N/A,N/A,270,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,39121694.0,0.0,0,0.0,0.0
5302,/coins/sling/overview,/media/20425/sling.png,1430209651,SLING,SLING,Sling Coin,Sling Coin (SLING),SHA-256,PoW,0,1000000,N/A,N/A,0,N/A,N/A,271,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,0.0,0.0,0,0.0,0.0
5303,/coins/xvc/overview,/media/350813/xvc.png,1430209663,XVC,XVC,Vcash,Vcash (XVC),Whirlpool,PoS,0,N/A,N/A,N/A,0,N/A,N/A,272,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,0.0,0.0,0,0.0,0.0
5304,/coins/crave/overview,/media/20242/crave.png,1430209674,CRAVE,CRAVE,CraveCoin,CraveCoin (CRAVE),Scrypt,PoW/PoS,0,N/A,N/A,N/A,0,N/A,N/A,273,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,1521257.215,1008917.0,0,1.0,0.0
5306,/coins/xsi/overview,/media/20165/xsi.png,1430209702,XSI,XSI,Stability Shares,Stability Shares (XSI),Scrypt,PoW/PoS,0,15000000,N/A,N/A,0,N/A,N/A,275,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
5308,/coins/byc/overview,/media/20217/byc.png,1430209724,BYC,BYC,ByteCent,ByteCent (BYC),N/A,PoW,0,33000000,N/A,N/A,0,N/A,N/A,277,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,3381384.33213393,3239588.0,0,0.0,60.0
5309,/coins/grc/overview,/media/20307/grc.png,1430209735,GRC,GRC,GridCoin,GridCoin (GRC),Scrypt,DPoR,0,N/A,N/A,N/A,0,N/A,N/A,278,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,412959930.0,0.0,0,0.0,90.0
5310,/coins/gemz/overview,/media/19710/frac.png,1430209747,GEMZ,GEMZ,Gemz Social,Gemz Social (GEMZ),N/A,PoW,0,90000000,5292,N/A,0,N/A,N/A,279,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,88125475.0,0.0,0,0.0,0.0
5311,/coins/ktk/overview,/media/19771/ktk.png,1430209761,KTK,KTK,KryptCoin,KryptCoin (KTK),Scrypt,PoS,0,17000000,N/A,N/A,0,N/A,N/A,280,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,0.0,-1.0,0,0.0,0.0
5312,/coins/hz/overview,/media/20320/hz.png,1430209778,HZ,HZ,Horizon,Horizon (HZ),N/A,PoS,1,1000000000,1183,N/A,0,N/A,N/A,281,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,1000000000.0,0.0,0,0.0,0.0
5314,/coins/qora/overview,/media/19876/qora.png,1430209921,QORA,QORA,QoraCoin,QoraCoin (QORA),N/A,PoS,0,10000000000,N/A,N/A,0,N/A,N/A,283,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,10000000000.0,0.0,0,0.0,0.0
5316,/coins/rby/overview,/media/351279/rby.png,1430209944,RBY,RBY,RubyCoin,RubyCoin (RBY),Scrypt,PoS,0,0,N/A,N/A,0,N/A,N/A,285,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,27600426.3918338,1625596.0,0,0.0,90.0
5317,/coins/ptc/overview,/media/19868/ptc.png,1430209963,PTC,PTC,PesetaCoin,PesetaCoin (PTC),Scrypt,PoW,0,166386000,N/A,N/A,0,N/A,N/A,286,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,137517654.41397,0.0,0,0.0,0.0
5318,/coins/kore/overview,/media/14543972/kore.png,1430209977,KORE,KORE,Kore,Kore (KORE),X13,PoW/PoS,0,12000000,N/A,N/A,0,N/A,N/A,287,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,2022464.886973,489689.0,0,0.0,0.0
5319,/coins/wbb/overview,/media/20477/wbb.png,1430209988,WBB,WBB,Wild Beast Coin,Wild Beast Coin (WBB),Scrypt,PoW,0,2628000,N/A,N/A,0,N/A,N/A,288,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,181919.2435974,1108982.0,2938696977,0.0,0.0
5320,/coins/ssd/overview,/media/20443/ssd.png,1430209999,SSD,SSD,Sonic Screw Driver Coin,Sonic Screw Driver Coin (SSD),SHA-256,PoW/PoS,0,0,N/A,N/A,0,N/A,N/A,289,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
5321,/coins/xtc/overview,/media/20167/xtc.png,1430210013,XTC,XTC,TileCoin,TileCoin (XTC),N/A,N/A,0,100000000,5292,N/A,0,N/A,N/A,290,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
5322,/coins/note/overview,/media/34478183/note.png,1430210024,NOTE,NOTE,Dnotes,Dnotes (NOTE),Scrypt,PoS,0,500000000,N/A,N/A,0,N/A,N/A,291,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,359676545.720386,1150527.0,0,12.1656148367458,60.0
5325,/coins/flo/overview,/media/35309344/flo.png,1430210058,FLO,FLO,Flo,Flo (FLO),Scrypt,PoW,0,160000000,N/A,N/A,0,N/A,N/A,293,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,155715687.523133,4385266.0,112968042627.747,2.49999998211861,40.0
5326,/coins/mmxiv/overview,/media/19798/mmxiv.png,1430210069,MMXIV,MMXIV,MaieutiCoin,MaieutiCoin (MMXIV),SHA-256,PoS,0,2014,N/A,N/A,0,N/A,N/A,294,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,0.0,0.0,0,0.0,0.0
5327,/coins/8bit/overview,/media/20176/8bit.png,1430210081,8BIT,8BIT,8BIT Coin,8BIT Coin (8BIT),Scrypt,PoW/PoS,0,0,N/A,N/A,0,N/A,N/A,295,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,1467841.0,0.0,0,0.0,0.0
5328,/coins/stv/overview,/media/20444/stv.png,1430210092,STV,STV,Sativa Coin,Sativa Coin (STV),X13,PoW/PoS,0,10000000,N/A,N/A,0,N/A,N/A,296,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,7096834.0,0.0,0,0.0,0.0
5329,/coins/ebs/overview,/media/20267/ebs.png,1430210103,EBS,EBS,EbolaShare,EbolaShare (EBS),N/A,PoS,0,2100000,N/A,N/A,0,N/A,N/A,297,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
5330,/coins/am/overview,/media/20191/am.png,1430210113,AM,AM,AeroMe,AeroMe (AM),X13,PoW/PoS,0,12000000,N/A,N/A,0,N/A,N/A,298,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,0.0,0.0,0,0.0,0.0
5331,/coins/xmg/overview,/media/20154/xmg.png,1430210126,XMG,XMG,Coin Magi,Coin Magi (XMG),M7M,PoW/PoM/PoSII,0,N/A,N/A,N/A,0,N/A,N/A,299,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,11628906.4895541,2805278.0,39367617,5.6273749587069,180.0
5332,/coins/amber/overview,/media/20187/amber.png,1430210139,AMBER,AMBER,AmberCoin,AmberCoin (AMBER),X11,PoW/PoS,0,1000000000,N/A,N/A,0,N/A,N/A,300,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
5334,/coins/nkt/overview,/media/20371/nkt.png,1430210163,NKT,NKT,NakomotoDark,NakomotoDark (NKT),X11,PoW/PoS,0,0,N/A,N/A,0,N/A,N/A,302,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
5335,/coins/j/overview,/media/20350/j.png,1430210175,J,J,JoinCoin,JoinCoin (J),Multiple,PoW,0,2800000,N/A,N/A,0,N/A,N/A,303,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,3412901.5,1322902.0,0,0.0,45.0
